title,description,image_link,price,rating,store_name
"HP Xiaomi Redmi 4X 16GB 32GB 64GB Handphone Murah Garansi - 2/16GB, Hitam","Kondisi: Baru
Berat: 300 Gram
Kategori: Android OS
Etalase: Xiaomi Redmi
Katalog: Xiaomi Redmi 4X

Selamat datang di Kino Phone Cell Unboxing Cek YOUTUBE "" KPC VIP Cellular Team""READY STOK  (Tipe , Warna , Kapasitas Memory Sesuai Judul dan gambar iklan) (dropship / reseler / stok toko Welcome)Warna , Versi atau lain nya silahkan ditanyakan, kami team kino phone cell siap melayani (ketersediaan warna, wajib ditanyakan terlebih dulu & dicantumkan pd catatan pembelian) Spesifikasi Umum iklan  :D-Produk Xiaomi / Redmi sudah versi Global (ready bahasa indo & Playstore) -Produk yg di jual Original (bukan copy / replika)  -Produk masi bersegel garansi -Produk terbungkus rapi (plastik warp)-Garansi 1 tahun Distributor Resmi  (Platinum , B-cell )-Garansi toko 1 minggu KELENGKAPAN yg di dapat :D-Unit HP -Kartu garansi-Kabel Lighting-Adaptor Charger -Buku Panduan -Jarum Ejektor Sim (Apple iPhone & Xiaomi Redmi tertentu) -Hetset / Earpod (Hanya Produk Apple iPhone)**Produk Xiaomi Redmi Tidak di lengkapi Hetset dan Earpod  :DKami Jg menjual Temperd Glass - Silicon Case , Silahkan Cek ikan kami lainya >.<Network 	Technology 	GSM / HSPA / LTE2G bands 	GSM 850 / 900 / 1800 / 1900 & CDMA 800 / 19003G bands 	HSDPA 850 / 900 / 1900 / 2100 & CDMA2000 1xEV-DO; TD-SCDMA4G bands 	LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)Speed 	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/100 MbpsBody 	Dimensions 	139.2 x 70 x 8.7 mm (5.48 x 2.76 x 0.34 in)SIM 	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)Display 	Type 	IPS LCD capacitive touchscreen, 16M colorsSize 	5.0 inches, 68.9 cm2 (~70.7% screen-to-body ratio)MIUI 8.0, 9.1Platform 	OS 	Android 6.0.1 (Marshmallow), upgradable to 7.1.2 (Nougat)Chipset 	Qualcomm MSM8940 Snapdragon 435CPU 	Octa-core 1.4 GHz Cortex-A53Memory 	Card slot 	microSD, up to 128 GB (uses SIM 2 slot)Internal 	16 GB, 2 GB RAM Camera 	Primary 	13 MP, f/2.0, phase detection autofocus, LED flash, check qualitySecondary 	5 MP, f/2.2, 1080p",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/13/479a65af-2ec3-4a6c-98dd-b1387e55d25e.png.webp?ect=4g,Rp599.000,4.6,kino phone cell
"Xiaomi Redmi 2 1/8GB 2/16GB - 1/8GB, Putih","Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: Xiaomi

XIAOMI REDMI2 4GBISA BAHASA INDONESIAKondisi barang masih baruLayar 4,7 inchiRAM 1 GBInternal 8 GBRAM 2 GBInternal 16 GBProsesor Qualcomm Snapdragon 410 support 64 bitKamera belakang 8 MPKamera depan 2 MPSound Loudspeaker Yes3.5mm jack Yes- Active noise cancellation with dedicated micComms WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspotBluetooth 4.0, A2DP, LEGPS Yes, with A-GPS, GLONASS, BDSRadio Stereo FM radioUSB microUSB 2.0, USB HostFeatures Sensors Accelerometer, gyro, proximity, compassBattery Removable Li-Po 2200 mAh batteryCharging Fast battery charging 10W: 30% in 30 min (Quick Charge 1)Misc Colors Black, White, Yellow, Pink, GreenPrice About 130 EURTests Performance Basemark OS II: 509 / Basemark OS II 2.0: 511Display 	Contrast ratio: 974:1 (nominal), 1.763 (sunlight)Camera Photo / VideoLoudspeaker Voice 70dB / Noise 70dB / Ring 77dBAudio quality Noise -94.8dB / Crosstalk -95.8dBBattery life Endurance rating 55hJika garansi sudah habis lalu ada kerusakan bisa kami bantu jadi jangan takut untuk beli disini :)Kesenangan customer prioritas kamiAnda sopan kami seganKondisi :- Imei dus dan mesin cocok / tembus- FU (Bisa Pakei Semua Kartu GSM Indonesia dan Mancanegara)- Wrap PlastikGaransi tidak berlaku (void) jika ditemukan HUMAN ERROR, seperti:1. Terkena cairan2. Segel Rusak/Hilang3. Unit lecet/bekas jatuh4. Dll human errorKetentuan Return:1. Garansi mesin di berikan selama 1 bulan dari tanggal beli2. Aksesoris tidak ada garansi.3. Barang yang di return harus dalam keadaan seperti baru, tidak lecet, dan lengkap dengan SEGEL.4. Returan semua diganti barang baru dengan jika dilihat dari kerusakan yang dialami 5. Refund dana tidak diperbolehkan6. Jika Terjadi kerusakan ongkir pp full ditanggung buyer/ pembeli7. Claim Garansi tidak akan di bantu jika memberikan ulasan/feedback negatif.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/23/2394aa4b-547c-4ac2-bb71-0e5c19d2e0d3.jpg.webp?ect=4g,Rp375.000,4.7,hp360
"iPhone 11 64GB 128Gb 256Gb Bekas Fullset Second Mulus - Putih, 128 gb","Kondisi: Bekas
Berat: 500 Gram
Kategori: iOS
Etalase: APPLE ORIGINAL 100%

iPhone 11 64GB 128GB 256GB Bekas Fullset Second mulusFREE TEMPERGLASS & SOFTCASE- Second Original Ex inter US - Bukan rekondisi atau refurbished - Full set / lengkap (Acc oem) acc tidak ada garansi - Kondisi mulus 90-95% (untuk request like new bisa langsung oder di varian)- Camera silent (Kamera dapat foto tanpa suara)- iCould bebas restart & bisa langsung login Apple Id- Unit FU (Bisa digunakan di semua provider)- SINGLE SIM- Battrey healty 85% k atas (RANDOM)- Barang yang akan kami kirim sudah di quality control dahulu untuk semua fungsi dan acc nya-Garansi TOKO 30 HARI-Garansi imei 6 bulannSyarat dan ketentuan garansi :- Harus bersegel utuh- Garansi tidak berlaku apabila kerusakan unit di akibatkan oleh jatoh,terkena cairan,segel rusak,lcd & human error- Barang yang diretur harus dalam keadaan icould sudah kosong - Ongkos kirim & retur ditanggung buyerTERIMAKASIH ",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/16/9779484e-86f5-463f-ac93-1ec931900ccb.jpg.webp?ect=4g,Rp7.499.999,5.0,GNT
"Xiaomi Redmi Note 2 Original 2/16GB-Hitam,Putih - Putih","Kondisi: Baru
Berat: 400 Gram
Kategori: Android OS
Etalase: handphone
Katalog: Xiaomi Redmi Note 2

XIAOMI REDMI NOTE 2 RAM 2GB INTERNAL 16GBNetwork TechnologyGSM / HSPA / LTELaunch Announced 2015, AugustStatus Available. Released 2015, AugustBody Dimensions 152 x 76 x 8.3 mm (5.98 x 2.99 x 0.33 in)Weight 160 g (5.64 oz)SIM Dual SIM (Micro-SIM, dual stand-by)Display Type IPS LCD capacitive touchscreen, 16M colorsSize 5.5 inches (~71.5% screen-to-body ratio)Resolution 1080 x 1920 pixels (~403 ppi pixel density)Multitouch Yes- MIUI 7.0Platform OS Android 5.0 (Lollipop)Chipset Mediatek MT6795 Helio X10CPU Octa-core 2.0 GHz Cortex-A53 - Redmi Note 2Octa-core 2.2 GHz Cortex-A53 - Redmi Note 2 PrimeGPU PowerVR G6200Memory Card slot microSD, up to 32 GB (dedicated slot) - Chinese version onlyInternal 16 GB, 2 GB RAM - Redmi Note 2Camera Primary 13 MP, f/2.2, phase detection autofocus, LED flash, check qualityFeatures Geo-tagging, touch focus, face/smile detection, HDR, panoramaVideo 1080p@30fps, check qualitySecondary 5 MP, f/2.0, 720pSound Alert types Vibration; MP3, WAV ringtonesLoudspeaker Yes3.5mm jack Yes- Active noise cancellation with dedicated micComms WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspotBluetooth 4.0, A2DP, LEGPS Yes, with A-GPS, GLONASS, BDSInfrared port YesRadio Stereo FM radioUSB microUSB 2.0, USB On-The-GoFeatures Sensors Accelerometer, gyro, proximity, compassMessaging SMS(threaded view), MMS, Email, Push Mail, IMBrowser HTML5Java No- Fast battery charging- MP4/H.264 player- MP3/WAV/eAAC+ player- Photo/video editor- Document viewerBattery Removable Li-Po 3060 mAh batteryStand-by Up to 144 h (3G)Talk time Up to 11 h 30 min (3G)Music play Up to 46 hPrice group 4/10Tests Performance Basemark OS II: 930 / Basemark OS II 2.0: 1063Basemark X: 8518Display Contrast ratio: 953 (nominal), 2.166 (sunlight)Camera Photo / VideoLoudspeaker Voice 66dB / Noise 66dB / Ring 76dBAudio quality Noise -96.1dB / Crosstalk -94.8dBBattery lifeEndurance rating 49h",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/24/6d63e988-8fcc-4aa1-9da9-bae473fb9a8d.jpg.webp?ect=4g,Rp475.000,4.7,hp360
hp nokia 1280 fullset murah garansi tam jadul nokia single sim - Hitam,"Kondisi: Baru
Berat: 200 Gram
Kategori: Feature Phone
Etalase: termurah hp nokia

Perangkat Nokia 1280Paket termasuk:1 * ponsel1 * pengisi daya1 * baterai1 * Manual1 kotakGaransi dealer mesin 1 bulaninternetteknologi GSMDiumumkan pada November 2009. Dirilis pada Maret 2010Tubuh: Dimensi 107,2 x 45,1 x 15,3 mm, 62,3 ml (4,22 x 1,78 x 0,60 inci)Berat: 81,9 gram (2,86 ons)SIM Mini SIMsentermenunjukkanKetik grafis MonokromUkuran 1,36 inci (~ 11,6% rasio layar-ke-tubuh)Resolusi 96 x 68 piksel (~ 87 ppi kerapatan piksel)500 entri dalam buku teleponsuaraJenis pengingat nada dering MP3Pembicara yaJack 3,5 mm Yakomunikasinomor WLANBluetooth Tidaknomor GPSRadio FM radionomor USBfiturPesan singkatNomor perambanPermainan adalahJawaPenutup warna yang dapat digantikalenderMemo suaraMasukan teks prediktifBateraiBaterai lithium-ion 800 mAh yang dapat dilepas (BL-5CB)Siaga hingga 528 jamWaktu bicara hingga 8 jam 30 menit",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/3/1b5a8733-2708-4ea3-a342-90462f40ad91.jpg.webp?ect=4g,Rp92.000,4.4,Mike Net
Infinix Hot 10s 6/128 RAM 6GB ROM 128GB GARANSI RESMI - MORANDI GREEN,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: INFINIX

100% Garansi resmi infinix (jangan ditanya lagi garansi apa)100% Asli dan baru (jangan di tanya lagi baru apa bekas)Untuk warna Chat ke kami terlebih dahulu, setelah chat tulis warna di kolom keterangan pada saat pesan, Pembeli tidak tanya terlebih dahulu atau tidak tulis di kolom keterangan maka kami kirim random / sesuai stok kami yang ada, jadi kalau komplain, otomatis kami TOLAK!!!Dibawah ini link extra dus dan extra bubble agar pengiriman paket aman sampe tujuan :EXTRA DUShttps://www.tokopedia.com/premiumofficial/dus-for-safety-packaging-extra-dusEXTRA BUBBLEhttps://www.tokopedia.com/premiumofficial/bubble-warp-for-safety-packing-extra-bubble-warpDimensi 171.5*77.5*9.2mm90Hz 6.82” HD+ Ultra Smooth DisplayMediatek Helio G85 Excellent Gaming PerfomanceBaterai 6.000mAh Power Marathon Tech Non-stop PlayingDar-link Ultimate Game Booster128GB ROM + 6GB RAM48MP+2MP+AI Lens with Quad-Flash Light8MP FF with Dual Flash LightTriple-slot dengan Dedicated Micro SD Storage hingga 512 GBFingerprint & Face UnlockAndroidTM 11Garansi Resmi Infinix",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/19/3409ba08-6526-42e9-9d9e-6e5315a3190a.jpg.webp?ect=4g,Rp1.974.000,5.0,PREMIUM OFFICIAL STORE
Infinix Hot 10S 6/128GB - Garansi Resmi Infinix Indonesia - Heart Of Ocean,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: INFINIX

Infinix Hot 10S ram 6/128 GBGaransi Resmi Infinix IndonesiaNETWORK TechnologyGSM / HSPA / LTELAUNCH Announced 2021, April 21Status Coming soon. Exp. release 2021, May 12BODY Dimensions 171.5 x 77.5 x 9.2 mm (6.75 x 3.05 x 0.36 in)Weight -Build Glass front, plastic back, plastic frameSIM Dual SIM (Nano-SIM, dual stand-by)DISPLAY Type IPS LCD, 90HzSize 6.82 inches, 110.5 cm2 (~83.1% screen-to-body ratio)Resolution 720 x 1640 pixels (~263 ppi density)PLATFORM OS Android 11, XOS 7.6Chipset MediaTek Helio G85 (12nm)CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPU Mali-G52 MC2MEMORY Card slot microSDXC (dedicated slot)Internal 128GB 6GB RAMeMMC 5.1MAIN CAMERA Triple 48 MP, f/1.8, (wide), 1/2.0, 0.8µm, PDAF2 MP, f/2.4, (depth)Third, unknown cameraFeatures Quad-LED flash, HDR, panoramaVideo 1080p@30fpsSELFIE CAMERA Single 8 MP, (wide)Features Dual-LED flashVideo 1080p@30fpsSOUND Loudspeaker Yes3.5mm jack YesCOMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth 5.0, A2DP, LEGPS Yes, with A-GPSNFC NoRadio FM radioUSB microUSB 2.0, USB On-The-GoFEATURES Sensors Fingerprint (rear-mounted), accelerometer, proximityBATTERY Type Li-Po 6000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/24/381b50bc-27a4-4eb1-b21d-af444a029cb5.png.webp?ect=4g,Rp1.990.000,5.0,Wahana Selular
Samsung Galaxy A52 8/128 RAM 8GB ROM 128GB GARANSI RESMI SEIN - BLACK,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: SAMSUNG

Garansi Resmi 1 Tahun Samsung Indonesia100% Original Baru dan SegelImei Terdaftar Resmi di KemenperinLayarDimensi	159.9 x 75.1 x 8.4 mmBerat	187 gUkuran Layar	6.5 inches, Super AmoledResolusi Layar	1080 x 2400 pixelsRasio Layar	 20:9Kerapatan Layar	~405 ppiFitur	Corning Gorilla GlassHardware & Software Chipset	Qualcomm SM7225 Snapdragon 750G (8 nm)Processor	Octa-core (2×2.2 GHz Kryo 570 & 6×1.8 GHz Kryo 570)GPU	Adreno 619Sistem Operasi	Android 11User Interface	One UI 3.0Ram / Memori Internal8GB / 128GBMemori Eksternal	microSDXCKamera BelakangResolusi	48 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF12 MP, f/2.2, 123˚ (ultrawide)5 MP, f/2.4, (macro)5 MP, f/2.2, (depth)Fitur	LED flash, panorama, HDR, Video	4K@30fps, 1080p@30/120fps; gyro-EISKamera DepanResolusi	32 MP, f/2.2, 26mm (wide), 1/2.8″, 0.8µmFitur	HDR, Video 4K@30fps, 1080p@30fpsKonektivitasSim Card	Dual-SIMInternet	HSPA, LTE-A, Wi-Fi	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth	5.0, A2DP, LEPort USB	USB Type-C 2.0, USB On-The-GoNavigasi	A-GPS, GLONASS, BDS, GALILEOBateraiKapasitas	Non-removable Li-PoFitur	Fast chargingSensor	Fingerprint (under display), accelerometer, gyro, proximity, compass",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/18/b649ae51-57b4-47b4-9746-f596c9486a95.jpg.webp?ect=4g,Rp4.798.000,5.0,Altec Cellular
"Samsung Galaxy Z Fold 3 5G 12/256 512 GB RAM 12 ROM 256 512GB Garansi - Silver, 12/256GB","Kondisi: Baru
Berat: 300 Gram
Kategori: Android OS
Etalase: Samsung

Spesifikasi :Jaringan : GSM / HSPA / LTE / 5GSistem Operasi : Android 11Processor : Snapdragon 888SIM : Dual SIM + eSIMMemory : Octa-Core 2.84GHz, 2.4GHz, 1.4GHzType Display : Cover HD+ (832x2268) + Main QXGA+ (2208x1768)Size Display : Main 7.6"""" Dynamic AMOLED 2X, Cover 6.2"""" Dynamic AMOLED 2XDimensions : Unfolded 158.2x 128.1 x 6.4 mm, Folded 158.2 x 67.1 x 16.0/14.4 mmTipe Input : TouchscreenJaringan Data : Enhanced 4X4 MIMO, 6CA, LAA, LTE Cat.20Kamera Belakang : Rear 12MP (F1.8) + 12MP (F2.2) + 12MP (F2.4)Kamera Depan : Front 4MP (f2.2)Kamera Cover : Cover 10MP (F1.8)Water Resistance : IPx8GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 6 bulan (untuk 1 kali klaim terhadap layar).Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).Format:1. Nama Lengkap2. Email3. Nomor HP4. Type dan warna HP5. Imei HP6. Nomor InvoiceDapatkan penawaran promo Special Asuransi Proteksi 12 bulan senilai harga HP saat pembelian bersama device.Benefit:- Proteksi : Layar, Baterai, Konektor- Limit Proteksi senilai harga handphone- Selama 12 bulan- Klaim lebih dari 1 kali selama limit tersediaPenawaran terbatas hanya didapat saat pembelian bersama device (bundling: + Proteksi Asuransi 12 bulan) :b. Rp 175.000 HP di atas 6 juta (Special Promo)Promo Menarik Lainnya:GRATIS Paket Data• Bonus Kuota 15GB/bulan selama 24 bulan ( Total 360GB selama 2 Tahun ) dengan syarat Top Pulsa 50rb/ bln sejak kartu diaktifkan.pulsa tidak terpotong• Kuota dapat digunakan untuk seluruh akses data (Main Quota)• Cara Mendapatkan Bonus Kuota:a. Lakukan isi Ulang pulsa Smartfren minimum 50 ribu paling lambat 3 hari setelah aktivasi kartub. Download aplikasi MySmartfren di Google PlayStore atau Apps Storec. Buka Aplikasi MySmartfren paling lambat 3 hari setelah isi ulang",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/6/4bc212c8-6ff8-4e7e-b586-50c0cdd1a9ec.jpg.webp?ect=4g,Rp24.999.000,4.9,SUPER_GADGET
SAMSUNG GALAXY A32 6/128 GARANSI RESMI - Putih,"Kondisi: Baru
Berat: 500 Gram
Kategori: Android OS
Etalase: SAMSUNG

SPESIFIKASISIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)PLATFORM OS Android 11, One UI 3.1Chipset Mediatek Helio G80 (12 nm)CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPU Mali-G52 MC2Internal 128GB 6GB RAM,MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,SELFIE CAMERA Single 20 MP,BATTERY Type Li-Ion 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/5/8c7a14c1-f4c1-433c-bd7d-514d76ee0af1.jpg.webp?ect=4g,Rp3.495.000,4.9,jikalaku
"Iphone 11 Pro 64gb Bekas - FULLSET OEM, GREEN","Kondisi: Bekas
Berat: 500 Gram
Kategori: iOS
Etalase: Iphone

Jaringan Bisa All Operator IndonesiaAman 100%Iphone  11 Pro 64gb Eks Inter/Global SetDan Iphone 11 Pro 256gb Eks InternasionalReady warna Gold / Green / Silver / GreyKemulusan 98%+++Fullset Kotak Oem + Fast Charging + Headset ",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/6/29/20173926-2484-4d3b-ac5d-842593a627c4.jpg.webp?ect=4g,Rp9.000.000,4.9,Boboy Store
Clean icloud Iphone XS-13 Pro Max Open Menu Via Remot Jarak Jauh,"Kondisi: Baru
Berat: 500 Gram
Kategori: iOS
Etalase: Semua Etalase

Baca Dulu Ya kakPunya Iphone mau logout Icloud tapi lupa sandi?Jangan Di restore ya kak nanti hp jadi lupa icloud dan mentok di hello activation😊 jadi hp tidak bisa di gunakan apa apa.Kami menerima jasa clean permanen icloud sebelom di restore ulang biar Handphone tidak Lock activationsyarat✔️Masih bisa buka di menu✔️Foto storage icloud kirim ke admin ya kak✔️Pengerjaan via remot jarak jauhLebih jelas ? Chat Admin",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/4/05e0669a-4855-440e-bc57-0f19e46481a3.jpg.webp?ect=4g,Rp750.000,no rating,Okik Store
"FLASH.SALE | XIAOMI REDMI 10 | GARANSI RESMI NON REPACK - RAM 4/64, Carbon Grey","Kondisi: Baru
Berat: 550 Gram
Kategori: Android OS
Etalase: Handphone

GARANSI RESMI XIAOMI INDONESIABUKAN REPACKSEGEL ASLI XIAOMIPLASTIK ASLI XIAOMIRAM4GB+64 GB, 6GB+128 GBSpesifikasi lengkap silahkan cek di webnya xiaomi atau gsmarena-------------------------Packing standart pakai bubble wrap.Kalau mau nambah kardus silahkan order jugahttps://www.tokopedia.com/vandasoft/kardus-untuk-tambahan-packing------------------------Sementara hanya bisa pengiriman jawa,bali,nusa tenggara------------------------Penting :- Garansi toko hanya berlaku jika barang yg diterima sudah tidak segel (repack).Jika repack bisa langsung retur ke kita.Dibuktikan dengan video unboxing tanpa jeda.Tidak ada video tidak ada garansi toko.- Tidak ada garansi toko untuk kerusakan produk- Jika rusak saat pengiriman bisa klaim ke tokopedia karena saat order sudah ada asuransi.- Jika rusak saat setelah produk di aktifkan bisa klaim langsung ke service center xiaomi terdekat",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/24/8d68b454-84b7-4c0f-87a6-cbdd23fbdc39.png.webp?ect=4g,Rp2.057.900,5.0,software toko
oppo F1s smartphone ram 4/32GB hp kamera 16MP+13MP 4G LTE - Kuning,"Kondisi: Baru
Berat: 300 Gram
Kategori: Android OS
Etalase: Semua Etalase

Aksesoris termasuk charger, kabel data, earphone, film tempered, soft shell ponsel, pin pengambilan kartu, manual, kotak kemasanKamera Depan 16MP Lebih Ringan, Lebih DetailOPPO Flsuses kamera depan kecantikan dengan sensor 1/3,1 inci dan aperture F/2.0. Ini memungkinkan lebih banyak cahaya masuk ke kamera, dan meningkatkan sensitivitasnya. Jadi Anda dapat mengambil foto selfie yang terlihat alami bahkan dalam kondisi cahaya redup.Mempercantik 4.0 Cantik Secara Alami AndaMenggunakan data wajah dari jutaan pengguna,Beautify4.0memungkinkan pengguna untuk menangkap foto terbaik mereka.Pengurangan noda telah disempurnakan untuk memastikan bidikan loking yang indah dan alami yang eye-catching untuk semua alasan yang tepat.Kamera Belakang 13MPBidikan Malam yang MenakjubkanF1s memiliki kamera belakang 13MP dengan chip pencitraan mutakhir sensor A1/3.06-inci memungkinkan F1s untuk memaksimalkan sensitivitas cahaya, menghasilkan kinerja malam hari yang luar biasa. Piksel besar juga berfungsi untuk meningkatkan rentang dinamis dan memberikan gambar yang jelas. kedalaman dan detail untuk menangkap foto yang sangat jelas dan detailIndahnya Melihat dan Memegang Layar 2.5D Corning Gorilla Glass 4RAM 4GB, Lebih Cepat Dari SebelumnyaRAM 3GB F1s dan prosesor octa-core 64-bit membuat multitasking mulus dan peralihan mulus antara aplikasi film dan musik. Semua game favorit Anda akan berlayar!",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/3/a95bb2fb-d3a7-4433-8012-0b8190b59e9e.jpg.webp?ect=4g,Rp740.000,4.6,SMART cell phone 3C
"iphone Xs Max 256GB 64GB 512 GB Second Seken Fulset Kondisi Perfect X - 64 gb, Gray = Hitam","Kondisi: Bekas
Berat: 400 Gram
Kategori: iOS
Etalase: iPhone Apple

Sinyal Bisa All Oprator 4G LTE Garansi Sinyal SelamanyaTidak akan terblokir*Menyediakan HP Second Original Bergaransi dgn harga dan kualitas terbaik*Profesional Telah Berjualan Sejak Tahun 2008 & Online Shop Sejak 2015*Tingkat Kepuasan & Reputasi Toko di atas Rata – Rata Seller lainyaReady Selama iklan Aktif(Warna dan Kapasitas Memory Sesuaikan pada Judul dan Variant)*** BACA INI SEBELUM MEMBELI ***- Produk Original Bekas Garansi Internasional- Fungsional Normal Beserta fitur nya Tidak Minus- Mulus 97%-99% (like New)- Batre Healt Sehat dan Normal 90%++ 100%- 3Utools ijo- LCD dan Casing original pabrik- 100% BISA SIM Operator ALL PROVIDER- Icloud Aman , Bebas Reset & Update- Imei BOX dan mesin COCOK 100%- Garansi HP 7 Hari Sejak Diterima- Kondisi Second Tidak Sama Setiap Saat tp dikirim yg terbaik- Kelengkapan Aksesoris OEM Artinya Bukan Original Bawaan Pabrik- (Dus Box + Imei , Kabel + Adaptor Charger , Headset)- Headset Iphone Koneksi “Bluetooth PairingKami Tentu Akan Quality Check Sebelum Mengirimkan PesananVery Wellcome Reseller , Stok Toko & Dropshiper Akan dikirim tanpa nota harga asli untuk menjalin hubungan kerja sama yg baikUntuk Antisipasi :Mohon Lakukan Video Unboxing Mulai Dari Sisi Sisi Paket Saat Diterima ,Jika ada kekurangan barang / kerusakan harap foto Label pengiriman dan Melampirkan Video UnboxingPastikan Vidio Unbox paket dari awal sampai akhir TANPA ada JEDA.Vidio dan foto produk juga berguna untuk Testimony / Ulasan / Penilaian Pada produk yg di beli **Terimakasih Happy Shopinginfo & saran :mohon dicek dulu keseluruhan fungsi sebelum selesaikan pesananJika ada keluhan Silahkan klik Tombol KomplainMohon Komunikasi Chat dgn admin Kami Sehingga Mendapat Solusi TerbaikJGN Asal Memberi Review / Nilai / Ulasan Buruk - Biasakan BertanyaREVIEW / COMMENT NEGATIF PADA LAPAK GARANSI VOID / HANGU",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/17/64fcd745-5ddd-4cf6-89a6-49fbee27d7db.png.webp?ect=4g,Rp5.980.000,4.9,kino phone cell
XIAOMI POCO X3 NFC 8/128GB GARANSI RESMI TERMURAH - Abu-abu,"Kondisi: Baru
Berat: 510 Gram
Kategori: Android OS
Etalase: Semua Etalase
Katalog: Xiaomi Poco X3 NFC

Xiaomi Poco X3 NFC Smartphone [8GB/ 128GB]Xiaomi POCO X3 NFC menggunakan prosesor Qualcomm Snapdragon 732G yang dipasangkan dengan RAM 8GB, fitur layar Full HD+ 6,67 inci dengan kecepatan refresh tinggi 120Hz dan lubang lubang untuk kamera selfie 20MP bersama dengan kamera quad 64MP.Spesifikasi:Network :GSM / HSPA / LTEDimensions :165.3 x 76.8 x 9.4 mm (6.51 x 3.02 x 0.37 in)Weight :215 g (7.58 oz)Build :Glass front (Gorilla Glass 5), aluminum frame, plastic backSIM :Hybrid Dual SIM (Nano-SIM, dual stand-by)IP53 splash-proofDisplay :IPS LCD, 120Hz, HDR10, 450 nits (typ)Size :6.67 inches, 107.4 cm2 (~84.6% screen-to-body ratio)Resolution :1080 x 2400 pixels, 20:9 ratio (~395 ppi density)Protection :Corning Gorilla Glass 5OS :Android 10, MIUI 12Chipset :Qualcomm SM7150-AC Snapdragon 732G (8 nm)CPU :Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)GPU :Adreno 618 Card slot :microSDXC (uses shared SIM slot)Camera :Rear Camera : Quad Camera 64MP + 13MP + 2MP + 2MP Front Camera : 20MPLoudspeaker :Yes, with stereo speakers3.5mm jack :Yes, 24-bit/192kHz audioWLAN :Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth :5.1, A2DP, LEGPS :Yes, with A-GPS, GLONASS, BDSNFC :YesInfrared port :YesRadio :FM radio, recordingUSB :USB Type-C 2.0, USB On-The-GoSensors :Fingerprint (side-mounted), accelerometer, gyro, proximity, compassBattery :Li-Po 5160 mAh, non-removableCharging :Fast charging 33W, 62% in 30 min, 100% in 65 min (advertised)Colors :Cobalt Blue, Shadow Gray",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/30/7b170e93-af90-4ddc-90d0-da5b4bc2438c.jpg.webp?ect=4g,Rp3.244.900,4.9,Hapemall.id
